Parent ID,parentSKU,Product ID,SKU,name,Post Title,slug,Permalink,Product URI,description,Product Published,Product Modified,class,Visibility,Featured,Virtual,Downloadable,price,salePrice,Sale Price Dates From,Sale Price Dates To,Weight,Weight Unit,Height,Height Unit,Width,Width Unit,Length,Length Unit,attr.productType,Category: Level 1,Category: Level 2,Category: Level 3,Tag,featuredImage,thumbnail,Featured Image (Embed),Featured Image Title,Featured Image Caption,Featured Image Alternative Text,Featured Image Description,images,Product Gallery Thumbnail,Product Gallery (Embed),Tax Status,Tax Class,Shipping Class,Download File Name,Download File URL Path,Download Limit,Download Expiry,Download Type,Manage Stock,stockQuantity,Stock Status,Allow Backorders,Sold Individually,Total sales,Up-Sells,Cross-Sells,External URL,Button Text,Purchase Note,Product Status,Enable Reviews,Review Count,Rating Count,Average Rating,Sort Order,Disc Type,Attribute: Color,Attribute: Plastic,Attribute: Rim Color,Attribute: Scaled Weight,Attribute: Stability,Attribute: Fade,Attribute: Glide,Attribute: Inbounds id,Attribute: Speed,Attribute: Total sales,Attribute: Turn,Default Attributes,WordPress SEO - Focus Keyword,WordPress SEO - Meta Description,WordPress SEO - SEO Title,WordPress SEO - Noindex,WordPress SEO - Follow,WordPress SEO - Google+ Description,WordPress SEO - Facebook Title,WordPress SEO - Facebook Description,WordPress SEO - Facebook Image,WordPress SEO - Twitter Title,WordPress SEO - Twitter Description,WordPress SEO - Twitter Image,Brands,Fade,Glide,Inbounds id,Speed,Turn
375,SHOCK,378,SHOCK_NEUTRON_1723,"Shock - Color: light-blue, Plastic: neutron, Scaled Weight: 172-3g",Variation #378 of Shock,product-375-variation,,https://hyzershop.com/product/mvp-shock/?attribute_pa_color=light-blue&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=172-3g,,15/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-shock-neutron-17231.png,https://hyzershop.com/wp-content/uploads/mvp-shock-neutron-17231-150x150.png,,mvp-shock-neutron-1723[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Light Blue,Neutron,,172.3g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
375,SHOCK,379,SHOCK_NEUTRON_1730,"Shock - Color: light-purple, Plastic: neutron, Scaled Weight: 173-0g",Variation #379 of Shock,product-375-variation-2,,https://hyzershop.com/product/mvp-shock/?attribute_pa_color=light-purple&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=173-0g,,15/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-shock-neutron-17301.png,https://hyzershop.com/wp-content/uploads/mvp-shock-neutron-17301-150x150.png,,mvp-shock-neutron-1730[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Light Purple,Neutron,,173.0g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
,,400,AMP,Amp,Amp,mvp-amp,https://hyzershop.com/product/mvp-amp/,https://hyzershop.com/product/mvp-amp/,"<strong>Manufacturer's Description:Â </strong>The Ampâ€™s defining flight characteristics include a controllable turn and and minimal fade.Â Average throwers will get straight stable lines with a subtle fade. High power throwers will achieve more neutral lines with more turn and less fade.Â The Amp's controlled turn allows power throwers to get a larger turnover phase than the <a href=""http://stage.hyzershop.com/product/mvp-volt/"">Volt</a>, along with reduced fade for distant placement shots that desire it.Â With its controlled turn and fade, players can choose the Amp for more distant placement shots.",16/02/2016,25/02/2016,Variable,Catalog & Search,No,No,No,14.00-17.00,14.00-17.00,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-17541.png,https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-17541-150x150.png,,mvp-amp-plasma-1754[1],,,,https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17341.png|https://hyzershop.com/wp-content/uploads/mvp-amp-proton-172521.png|https://hyzershop.com/wp-content/uploads/mvp-amp-proton-17251.png|https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-17541.png|https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-16791.png|https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17491.png|https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17411.png|https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17441.png,https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17341-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-proton-172521-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-proton-17251-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-17541-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-16791-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17491-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17411-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17441-150x150.png,,,,,,,,,Standard,No,7,In Stock,No,No,1,,,,,,Publish,Open,0,0,0,0,Fairway Drivers,Blue|Hot Pink|Light Blue|Light Green|Neon Yellow|Pink|Yellow,Eclipse Proton|Neutron|Plasma|Proton,Black|White,167.9g|172.5g|173.4g|174.1g|174.4g|174.9g|175.4g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,1,6,4193232,8,-2
400,AMP,409,AMP_PROTON_1725(2),"Amp - Color: light-blue, Plastic: proton, Rim Color: black, Scaled Weight: 172-5g",Variation #409 of Amp,product-400-variation,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=light-blue&attribute_pa_plastic=proton&attribute_pa_rim-color=black&attribute_pa_scaled-weight=172-5g,,16/02/2016,25/02/2016,Variation,,No,No,No,14,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-proton-172521.png,https://hyzershop.com/wp-content/uploads/mvp-amp-proton-172521-150x150.png,,mvp-amp-proton-1725(2)[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Light Blue,Proton,Black,172.5g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,410,AMP_PROTON_1725,"Amp - Color: neon-yellow, Plastic: proton, Rim Color: black, Scaled Weight: 172-5g",Variation #410 of Amp,product-400-variation-2,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=neon-yellow&attribute_pa_plastic=proton&attribute_pa_rim-color=black&attribute_pa_scaled-weight=172-5g,,16/02/2016,25/02/2016,Variation,,No,No,No,14,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-proton-17251.png,https://hyzershop.com/wp-content/uploads/mvp-amp-proton-17251-150x150.png,,mvp-amp-proton-1725[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Neon Yellow,Proton,Black,172.5g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,411,AMP_ECLIPSE_1734,"Amp - Color: neon-yellow, Plastic: eclipse-proton, Rim Color: white, Scaled Weight: 173-4g",Variation #411 of Amp,product-400-variation-3,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=neon-yellow&attribute_pa_plastic=eclipse-proton&attribute_pa_rim-color=white&attribute_pa_scaled-weight=173-4g,,16/02/2016,25/02/2016,Variation,,No,No,No,17,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17341.png,https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17341-150x150.png,,mvp-amp-eclipse-1734[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Neon Yellow,Eclipse Proton,White,173.4g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,412,AMP_ECLIPSE_1744,"Amp - Color: light-green, Plastic: eclipse-proton, Rim Color: white, Scaled Weight: 174-4g",Variation #412 of Amp,product-400-variation-4,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=light-green&attribute_pa_plastic=eclipse-proton&attribute_pa_rim-color=white&attribute_pa_scaled-weight=174-4g,,16/02/2016,25/02/2016,Variation,,No,No,No,17,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17441.png,https://hyzershop.com/wp-content/uploads/mvp-amp-eclipse-17441-150x150.png,,mvp-amp-eclipse-1744[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Light Green,Eclipse Proton,White,174.4g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,413,AMP_NEUTRON_1749,"Amp - Color: blue, Plastic: neutron, Rim Color: black, Scaled Weight: 174-9g",Variation #413 of Amp,product-400-variation-5,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=blue&attribute_pa_plastic=neutron&attribute_pa_rim-color=black&attribute_pa_scaled-weight=174-9g,,16/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17491.png,https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17491-150x150.png,,mvp-amp-neutron-1749[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Blue,Neutron,Black,174.9g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,414,AMP_NEUTRON_1741,"Amp - Color: hot-pink, Plastic: neutron, Rim Color: black, Scaled Weight: 174-1g",Variation #414 of Amp,product-400-variation-6,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=hot-pink&attribute_pa_plastic=neutron&attribute_pa_rim-color=black&attribute_pa_scaled-weight=174-1g,,16/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17411.png,https://hyzershop.com/wp-content/uploads/mvp-amp-neutron-17411-150x150.png,,mvp-amp-neutron-1741[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Hot Pink,Neutron,Black,174.1g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,415,AMP_PLASMA_1679,"Amp - Color: yellow, Plastic: plasma, Rim Color: black, Scaled Weight: 167-9g",Variation #415 of Amp,product-400-variation-7,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=yellow&attribute_pa_plastic=plasma&attribute_pa_rim-color=black&attribute_pa_scaled-weight=167-9g,,16/02/2016,25/02/2016,Variation,,No,Yes,No,16,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-16791.png,https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-16791-150x150.png,,mvp-amp-plasma-1679[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Yellow,Plasma,Black,167.9g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
400,AMP,416,AMP_PLASMA_1754,"Amp - Color: pink, Plastic: plasma, Rim Color: black, Scaled Weight: 175-4g",Variation #416 of Amp,product-400-variation-8,,https://hyzershop.com/product/mvp-amp/?attribute_pa_color=pink&attribute_pa_plastic=plasma&attribute_pa_rim-color=black&attribute_pa_scaled-weight=175-4g,,16/02/2016,25/02/2016,Variation,,No,No,No,16,,,,,,,,,,,,Discs|Recommended for Bag|Recommended for Cart,,,,,https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-17541.png,https://hyzershop.com/wp-content/uploads/mvp-amp-plasma-17541-150x150.png,,mvp-amp-plasma-1754[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Pink,Plasma,Black,175.4g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
,,417,MOTION,Motion,Motion,mvp-motion,https://hyzershop.com/product/mvp-motion/,https://hyzershop.com/product/mvp-motion/,"<strong>Manufacturer's Description:</strong>
The Motion's flight path is characterized by a turn-resistant straight push followed by a smooth lateral fade.
Low- and average-power throwers will find a utility overstable driver with guaranteed fade. Power throwers will achieve an immensely torque- and wind-resistant flight with a fade finish.
Its stubborn refusal to flip makes the Motion an easy choice for mitigating circumstances on the course.",16/02/2016,25/02/2016,Variable,Catalog & Search,No,No,No,15,15,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-16801.png,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-16801-150x150.png,,mvp-motion-neutron-1680[1],,,,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-16801.png|https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-17171.png,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-16801-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-17171-150x150.png,,,,,,,,,Standard,No,2,In Stock,No,No,0,,,,,,Publish,Open,0,0,0,0,Distance Drivers,Red|White,Neutron,,168.0g|171.7g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,4,4,131017,11,0
417,MOTION,420,MOTION_NEUTRON_1680,"Motion - Color: red, Plastic: neutron, Scaled Weight: 168-0g",Variation #420 of Motion,product-417-variation,,https://hyzershop.com/product/mvp-motion/?attribute_pa_color=red&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=168-0g,,16/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-16801.png,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-16801-150x150.png,,mvp-motion-neutron-1680[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Red,Neutron,,168.0g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
417,MOTION,421,MOTION_NEUTRON_1717,"Motion - Color: white, Plastic: neutron, Scaled Weight: 171-7g",Variation #421 of Motion,product-417-variation-2,,https://hyzershop.com/product/mvp-motion/?attribute_pa_color=white&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=171-7g,,16/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-17171.png,https://hyzershop.com/wp-content/uploads/mvp-motion-neutron-17171-150x150.png,,mvp-motion-neutron-1717[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,White,Neutron,,171.7g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
,,422,TESLA,Tesla,Tesla,mvp-tesla,https://hyzershop.com/product/mvp-tesla/,https://hyzershop.com/product/mvp-tesla/,"<strong>Manufacturer's Description: </strong>The Tesla is a stable-overstable distance driver. The Tesla's flight path is characterized by its workable turn resistance. Low- and average-power throwers will find a reliable wind-busting driver with a forward penetrating fade. Power throwers will achieve a tight near-flat turn with a fade finish.
Its turn resistance and dependable fade make the Tesla a must-have for a wide range of throwers.",16/02/2016,25/02/2016,Variable,Catalog & Search,No,No,No,14.00-16.00,14.00-16.00,,,,,,,,,,,Discs,,,,distance driver|mvp|tesla,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471-150x150.png,,mvp-tesla-proton-1747[1],,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651-150x150.png,,,,,,,,,Standard,No,4,In Stock,No,No,2,,,,,,Publish,Open,0,0,0,0,Distance Drivers,Dark Green Sparkle|Light Pink|Light Purple|Neon Green|Orange|Purple,Neutron|Plasma|Proton,,163.5g|165.6g|168.4g|173.5g|174.7g|176.5g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,2,4,4127028,10,-1
422,TESLA,429,TESLA_NEUTRON_1765,"Tesla - Color: light-purple, Plastic: neutron, Scaled Weight: 176-5g",Variation #429 of Tesla,product-422-variation,,https://hyzershop.com/product/mvp-tesla/?attribute_pa_color=light-purple&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=176-5g,,16/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651-150x150.png,,mvp-tesla-neutron-1765[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Light Purple,Neutron,,176.5g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
422,TESLA,430,TESLA_NEUTRON_1656,"Tesla - Color: orange, Plastic: neutron, Scaled Weight: 165-6g",Variation #430 of Tesla,product-422-variation-2,,https://hyzershop.com/product/mvp-tesla/?attribute_pa_color=orange&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=165-6g,,16/02/2016,25/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561-150x150.png,,mvp-tesla-neutron-1656[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Orange,Neutron,,165.6g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
422,TESLA,431,TESLA_PROTON_1635,"Tesla - Color: neon-green, Plastic: proton, Scaled Weight: 163-5g",Variation #431 of Tesla,product-422-variation-3,,https://hyzershop.com/product/mvp-tesla/?attribute_pa_color=neon-green&attribute_pa_plastic=proton&attribute_pa_scaled-weight=163-5g,,16/02/2016,25/02/2016,Variation,,No,No,No,14,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351-150x150.png,,mvp-tesla-proton-1635[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Neon Green,Proton,,163.5g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
422,TESLA,432,TESLA_PROTON_1747,"Tesla - Color: purple, Plastic: proton, Scaled Weight: 174-7g",Variation #432 of Tesla,product-422-variation-4,,https://hyzershop.com/product/mvp-tesla/?attribute_pa_color=purple&attribute_pa_plastic=proton&attribute_pa_scaled-weight=174-7g,,16/02/2016,25/02/2016,Variation,,No,No,No,14,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471-150x150.png,,mvp-tesla-proton-1747[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Purple,Proton,,174.7g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
422,TESLA,433,TESLA_PLASMA_1684,"Tesla - Color: light-pink, Plastic: plasma, Scaled Weight: 168-4g",Variation #433 of Tesla,product-422-variation-5,,https://hyzershop.com/product/mvp-tesla/?attribute_pa_color=light-pink&attribute_pa_plastic=plasma&attribute_pa_scaled-weight=168-4g,,16/02/2016,25/02/2016,Variation,,No,No,No,16,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841-150x150.png,,mvp-tesla-plasma-1684[1],,,,,,,,,,,,,,Standard,Yes,1,In Stock,No,No,,,,,,,Publish,Closed,,,,1,,Light Pink,Plasma,,168.4g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
422,TESLA,434,TESLA_PLASMA_1735,"Tesla - Color: dark-green-sparkle, Plastic: plasma, Scaled Weight: 173-5g",Variation #434 of Tesla,product-422-variation-6,,https://hyzershop.com/product/mvp-tesla/?attribute_pa_color=dark-green-sparkle&attribute_pa_plastic=plasma&attribute_pa_scaled-weight=173-5g,,16/02/2016,25/02/2016,Variation,,No,No,No,16,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351-150x150.png,,mvp-tesla-plasma-1735[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Dark Green Sparkle,Plasma,,173.5g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
,,435,IMPULSE,Impulse,Impulse,mvp-impulse,https://hyzershop.com/product/mvp-impulse/,https://hyzershop.com/product/mvp-impulse/,"<strong>Manufacturer's Description: </strong>The Impulse is an understable distance driver. The Impulse's flight path is characterized by a responsive understable flight and extended glide. Low- and average-power throwers will find a workable straight to understable long precision driver. Power throwers will achieve a range of utility flip and turnover lines.
Its understable high-glide properties make the Impulse highly usable for lower-powered throwers seeking distance and control, and its responsive flip allows more experienced throwers to execute tailwind and roller distance lines.",16/02/2016,21/02/2016,Variable,Catalog & Search,No,No,No,15,15,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381-150x150.png,,mvp-impulse-neutron-1738[1],,,,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641.png|https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381-150x150.png,,,,,,,,,Standard,Yes,2,Out of Stock,No,No,2,,,,,,Publish,Open,0,0,0,0,Distance Drivers,Blue|Green,Neutron,,166.4g|173.8g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,1,5,470841,11,-2
435,IMPULSE,438,IMPULSE_NEUTRON_1738,"Impulse - Color: green, Plastic: neutron, Scaled Weight: 173-8g",Variation #438 of Impulse,product-435-variation,,https://hyzershop.com/product/mvp-impulse/?attribute_pa_color=green&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=173-8g,,16/02/2016,23/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381-150x150.png,,mvp-impulse-neutron-1738[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Green,Neutron,,173.8g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
435,IMPULSE,439,IMPULSE_NEUTRON_1664,"Impulse - Color: blue, Plastic: neutron, Scaled Weight: 166-4g",Variation #439 of Impulse,product-435-variation-2,,https://hyzershop.com/product/mvp-impulse/?attribute_pa_color=blue&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=166-4g,,16/02/2016,23/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641-150x150.png,,mvp-impulse-neutron-1664[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Blue,Neutron,,166.4g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
,,440,PHASE,Phase,Phase,mvp-phase,https://hyzershop.com/product/mvp-phase/,https://hyzershop.com/product/mvp-phase/,"<strong>Manufacturer's Description: </strong>The Phase is an overstable high-speed distance driver.
<div class=""longdescription"">The Phase caps off the acclaimed 21.5mm Distance class. Fans of the <a href=""http://stage.hyzershop.com/product/mvp-photon/"" target=""_blank"">Photon</a>, <a href=""http://stage.hyzershop.com/product/mvp-motion/"" target=""_blank"">Motion</a>, and <a href=""http://stage.hyzershop.com/product/mvp-resistor/"" target=""_blank"">Resistor</a> will love the power resistance and wind-fighting characteristics that make the Phase perfect for throwing strong lines in any wind condition, with absolute confidence in its overstable finish. Forehanders, big arms, and those facing a windy line will appreciate what the Phase adds to their arsenal of reliable options.</div>",16/02/2016,21/02/2016,Variable,Catalog & Search,No,No,No,15,15,,,,,,,,,,,Discs,,,,mvp|overstable|phase,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361-150x150.png,,mvp-phase-neutron-1736[1],,,,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701.png|https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701-150x150.png|https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361-150x150.png,,,,,,,,,Standard,Yes,3,In Stock,No,No,1,,,,,,Publish,Open,0,0,0,0,Distance Drivers,Neon Yellow|Red,Neutron,,167.0g|173.6g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,4,3,9921911,12,0
440,PHASE,443,PHASE_NEUTRON_1670,"Phase - Color: red, Plastic: neutron, Scaled Weight: 167-0g",Variation #443 of Phase,product-440-variation,,https://hyzershop.com/product/mvp-phase/?attribute_pa_color=red&attribute_pa_plastic=neutron&attribute_pa_scaled-weight=167-0g,,16/02/2016,23/02/2016,Variation,,No,No,No,15,,,,,,,,,,,,Discs,,,,,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701-150x150.png,,mvp-phase-neutron-1670[1],,,,,,,,,,,,,,Standard,Yes,0,Out of Stock,No,No,,,,,,,Publish,Closed,,,,1,,Red,Neutron,,167.0g,,,,,,,,,,,,,,,,,,,,,MVP Disc Sports,,,,,
